discourse_id,Ineffective,Adequate,Effective,label
00012dd44157,0.2274358421564102,0.768747091293335,0.0038170940242707,1
0005969dea79,0.027069978415966,0.6694340705871582,0.3034959435462951,2
00062190afe4,0.4990851879119873,0.4183398485183716,0.0825749561190605,0
000835cf1a9e,0.051698699593544,0.6100200414657593,0.3382813036441803,2
00089291ece1,0.6692385077476501,0.3282624185085296,0.0024990972597151,1
00092b4d8eca,0.3727990686893463,0.6247897148132324,0.0024112195242196,1
000a03cbe6c7,0.0395776703953743,0.5107755064964294,0.4496468007564544,0
000f96227017,0.4453805685043335,0.5495480895042419,0.0050713019445538,1
0011183ca5fd,0.006913227494806,0.3444135785102844,0.6486732363700867,2
0012dc59115f,0.3517770171165466,0.6396045684814453,0.0086183929815888,1
00137d08573c,0.0643125995993614,0.9318225979804992,0.0038647900801151,1
0013cc385424,0.132962167263031,0.8270007967948914,0.0400370061397552,1
001593be0f4a,0.0883677974343299,0.6161581873893738,0.2954740226268768,1
00165714192b,0.1050013676285743,0.882271945476532,0.0127266701310873,1
001747418183,0.5199191570281982,0.474066823720932,0.0060140341520309,0
0019f2383380,0.022716837003827,0.8199442028999329,0.1573390066623687,1
001a03dec4e8,0.8650250434875488,0.1344812363386154,0.0004936852492392,0
001d38a4a0ea,0.0480192005634307,0.668516993522644,0.2834638357162475,1
001d74a4af6c,0.20008385181427,0.6775084733963013,0.1224077045917511,1
001d99b4f21b,0.3670078814029693,0.627079427242279,0.0059126699343323,0
001e6ee7115f,0.0329524427652359,0.7928556203842163,0.1741919815540313,1
00237fb9f803,0.7408574223518372,0.2564571797847748,0.0026853887829929,0
00248c5ce57a,0.7541488409042358,0.2453330308198928,0.0005180954467505,0
002644e86e26,0.0008433422772213,0.1834059357643127,0.8157507181167603,2
00264751395f,0.2703802287578583,0.6961515545845032,0.0334682464599609,0
0029cba29fa0,0.2946472093462944,0.6960772573947906,0.0092755238292738,1
00314844ae04,0.036247082054615,0.4442976117134094,0.5194553136825562,1
0035468f1d4c,0.3851346671581268,0.4981123805046081,0.1167529597878456,1
00365233baec,0.0013483394868671,0.1127912104129791,0.8858605027198792,2
0038144f43b3,0.0800811126828193,0.9094135761260986,0.0105053121224045,1
0039c840caeb,0.0006850768695585,0.1221137717366218,0.8772011399269104,2
0039eee17c2a,0.0858749374747276,0.8925439119338989,0.0215811673551797,1
003bf859481a,0.4199359118938446,0.5371946096420288,0.0428694710135459,0
003c0657ecfb,0.7082881927490234,0.2905498743057251,0.0011618838179856,0
004095db60ce,0.0155914286151528,0.2099388390779495,0.7744697332382202,2
0041916de7e8,0.0017926670843735,0.5676432251930237,0.430564135313034,2
0041edef2bdb,0.0048203314654529,0.4533392190933227,0.5418404340744019,1
00421681bce9,0.0312654413282871,0.8570929765701294,0.1116416156291961,1
00450660add5,0.0264559164643287,0.8839609026908875,0.0895831510424614,1
0046de93a962,0.7270384430885315,0.271490603685379,0.0014709314564242,0
0047ec8f5596,0.4884629845619201,0.5057543516159058,0.0057825976982712,1
004a634b816d,0.085378922522068,0.8251095414161682,0.0895115062594413,1
004b27a5f1ff,0.055249910801649,0.933562994003296,0.0111870607361197,1
004cf1ded753,0.0768205448985099,0.8989948630332947,0.0241846181452274,1
004cf77efe15,0.0047243805602192,0.2016021460294723,0.7936734557151794,1
004d9e78444a,0.0042120352154597,0.114308126270771,0.8814798295497894,2
005046268be0,0.0930521860718727,0.8781231045722961,0.0288247112184762,1
0051bfde3b9d,0.0812582224607467,0.7921790480613708,0.1265627145767212,1
005239304fb9,0.1702752262353897,0.7590782642364502,0.0706464946269989,1
00544f9fb25c,0.0058800978586077,0.3963989913463592,0.5977209210395813,2
005634150ba7,0.6177524924278259,0.3768458068370819,0.0054016998037695,1
00589ce33b59,0.2643254697322845,0.726405143737793,0.009269330650568,1
0058ba6ebbd4,0.0025050183758139,0.1192717403173446,0.8782232999801636,2
005c4cac4b55,0.1993792504072189,0.7865728735923767,0.014047835022211,1
005c6eafcc76,0.2699192762374878,0.6975082159042358,0.0325724929571151,0
005ed61fccfe,0.5774652361869812,0.4211302697658539,0.0014044239651411,1
005ee6e5f5cd,0.177279531955719,0.5580291152000427,0.2646913528442383,1
0060aead4e77,0.0543429777026176,0.8255000710487366,0.1201569586992263,1
00610b8a1cdc,0.0969416722655296,0.6730637550354004,0.2299945950508117,1
0066a2524b34,0.0861456766724586,0.8742299675941467,0.0396243371069431,1
00697b9422e6,0.018829271197319,0.8277333974838257,0.1534373462200164,1
00705e17dfcd,0.3402310013771057,0.6543669104576111,0.0054021091200411,0
0070a6ae29a1,0.1600128412246704,0.7691370844841003,0.0708501115441322,0
007401469962,0.406228631734848,0.5628311038017273,0.0309402514249086,1
00744ea8eaa7,0.4029519557952881,0.5668278932571411,0.030220191925764,1
007626702265,0.1826753914356231,0.8061326742172241,0.0111919371411204,1
0076b0b737a2,0.8127183318138123,0.1869649738073349,0.0003166947280988,0
00778ffe9c74,0.4368768334388733,0.5353316068649292,0.0277915224432945,1
0077a47912b2,0.141511470079422,0.8409451842308044,0.017543327063322,1
0077fb413a28,0.1278399229049682,0.8665071725845337,0.0056528961285948,1
007c6b649ea3,0.1024143174290657,0.5636582374572754,0.3339273929595947,2
007de914a712,0.0029102284461259,0.3438631892204284,0.6532266139984131,2
007fd8eb752d,0.0198765154927968,0.838314414024353,0.1418091356754303,1
0080540d1d72,0.0047534718178212,0.3196917772293091,0.6755546927452087,1
00810a985912,0.3262224495410919,0.6305383443832397,0.0432392321527004,0
00821551d0ca,0.2793107330799103,0.7131247520446777,0.007564477622509,1
00847d23ed35,0.0550388023257255,0.9373947978019714,0.0075664296746253,1
0085664d9e90,0.0030623748898506,0.3186536133289337,0.6782839894294739,2
0088df2dee0c,0.2120665460824966,0.7363612055778503,0.0515722185373306,0
008b0b124533,0.0327990055084228,0.6688095331192017,0.2983914315700531,2
008cf42d39ef,0.0787339583039283,0.8123800754547119,0.1088859885931015,1
008f962308e1,0.0513672791421413,0.7498348355293274,0.1987978667020797,1
0090738a2ef1,0.0631122961640358,0.7763503789901733,0.1605373471975326,1
00918a260d73,0.02214534021914,0.677758514881134,0.3000960946083069,1
0092bcf6aa57,0.040531150996685,0.9107222557067872,0.0487465634942054,1
00931b1d9a0b,0.0008280542097054,0.1172069013118743,0.8819649815559387,2
00936d5bd860,0.2483891546726226,0.7455199360847473,0.0060909716412425,1
0093f4496822,0.4816154539585113,0.5162479281425476,0.0021365631837397,0
009492fd0ec0,0.3384858667850494,0.6313819885253906,0.0301321633160114,0
009526a6071d,0.011325710453093,0.3205453157424927,0.668129026889801,2
0097872a7768,0.0182093828916549,0.1569717973470688,0.8248187303543091,2
