discourse_id,Ineffective,Adequate,Effective,label
00012dd44157,0.1794029623270034,0.8133503198623657,0.0072467606514692,1
0005969dea79,0.0096010994166135,0.6458558440208435,0.3445430397987366,2
00062190afe4,0.4424339532852173,0.4754294157028198,0.0821366682648658,0
000835cf1a9e,0.0057880030944943,0.3797046840190887,0.614507257938385,2
00089291ece1,0.7034255266189575,0.2937455475330353,0.0028289400506764,1
00092b4d8eca,0.3877712190151214,0.6088977456092834,0.0033310698345303,1
000a03cbe6c7,0.0255452152341604,0.4627471268177032,0.5117076635360718,0
000f96227017,0.2914152145385742,0.6970275640487671,0.0115572763606905,1
0011183ca5fd,0.0034889609087258,0.1583398729562759,0.838171124458313,2
0012dc59115f,0.2272820919752121,0.7320072054862976,0.0407106727361679,1
00137d08573c,0.0574777759611606,0.9360804557800292,0.0064417878165841,1
0013cc385424,0.0663030073046684,0.888373613357544,0.0453233532607555,1
001593be0f4a,0.0396595709025859,0.6628241539001465,0.2975163459777832,1
00165714192b,0.2243543118238449,0.7676054239273071,0.0080402484163641,1
001747418183,0.5765808820724487,0.4164972603321075,0.0069218636490404,0
0019f2383380,0.3760929703712463,0.6089009046554565,0.0150061408057808,1
001a03dec4e8,0.650809109210968,0.3482995331287384,0.0008913546334952,0
001d38a4a0ea,0.0412328392267227,0.6122020483016968,0.3465650975704193,1
001d74a4af6c,0.2019199430942535,0.5838775038719177,0.2142025232315063,1
001d99b4f21b,0.4094842374324798,0.5847185850143433,0.0057971719652414,0
001e6ee7115f,0.0256553813815116,0.71403968334198,0.2603049576282501,1
00237fb9f803,0.8774118423461914,0.1215524077415466,0.0010357636492699,0
00248c5ce57a,0.6849417686462402,0.3135331273078918,0.001525055267848,0
002644e86e26,0.0029800200136378,0.3041609153151512,0.6928590834140778,2
00264751395f,0.1394980400800705,0.7726286053657532,0.0878733620047569,0
0029cba29fa0,0.3468642085790634,0.6497613191604614,0.0033744693500921,1
00314844ae04,0.0393435098230838,0.392274260520935,0.5683822631835938,1
0035468f1d4c,0.1925079077482223,0.6674726009368896,0.140019491314888,1
00365233baec,0.0044804783537983,0.1661461740732193,0.8293733596801758,2
0038144f43b3,0.0697828829288482,0.9244314432144164,0.0057856668718159,1
0039c840caeb,0.001777627156116,0.229157492518425,0.7690647840499878,2
0039eee17c2a,0.1234463453292846,0.8610156774520874,0.01553800329566,1
003bf859481a,0.1837082803249359,0.7063738107681274,0.109917901456356,0
003c0657ecfb,0.8723133206367493,0.1271019876003265,0.0005847456632182,0
004095db60ce,0.0095272772014141,0.2732386589050293,0.7172340154647827,2
0041916de7e8,0.0080314381048083,0.4816038310527801,0.5103647112846375,2
0041edef2bdb,0.0028961028438061,0.3393483459949493,0.6577555537223816,1
00421681bce9,0.2243810445070266,0.7214428186416626,0.0541761815547943,1
00450660add5,0.0610388778150081,0.8780251145362854,0.0609360337257385,1
0046de93a962,0.556797444820404,0.4417174756526947,0.0014850826701149,0
0047ec8f5596,0.1380504369735717,0.8526220321655273,0.009327526204288,1
004a634b816d,0.1496709883213043,0.7640173435211182,0.0863116532564163,1
004b27a5f1ff,0.1223174929618835,0.8719059228897095,0.0057765617966651,1
004cf1ded753,0.1411857903003692,0.8275779485702515,0.0312362276017665,1
004cf77efe15,0.0031535434536635,0.2042921185493469,0.7925543189048767,1
004d9e78444a,0.009911298751831,0.082898411899805,0.9071902930736542,2
005046268be0,0.2313416302204132,0.7557421326637268,0.0129161728546023,1
0051bfde3b9d,0.0681732222437858,0.7723872065544128,0.1594395786523819,1
005239304fb9,0.2090165317058563,0.6794568300247192,0.1115266308188438,1
00544f9fb25c,0.0062445420771837,0.4638663828372955,0.5298890471458435,2
005634150ba7,0.621913492679596,0.3716641664505005,0.0064223241060972,1
00589ce33b59,0.1972513049840927,0.7717519998550415,0.030996635556221,1
0058ba6ebbd4,0.0028743983712047,0.1278665661811828,0.8692590594291687,2
005c4cac4b55,0.2099678367376327,0.7771040797233582,0.0129280844703316,1
005c6eafcc76,0.1925335377454757,0.7642666101455688,0.0431998781859874,0
005ed61fccfe,0.646324098110199,0.3519411385059356,0.0017348449910059,1
005ee6e5f5cd,0.089071586728096,0.5856637358665466,0.3252646625041961,1
0060aead4e77,0.042740873992443,0.7915357947349548,0.1657232493162155,1
00610b8a1cdc,0.1733081191778183,0.7441699504852295,0.0825219228863716,1
0066a2524b34,0.181096464395523,0.8097953796386719,0.0091081783175468,1
00697b9422e6,0.0399249605834484,0.8936811685562134,0.0663938894867897,1
00705e17dfcd,0.6640233397483826,0.3349152207374573,0.0010614107595756,0
0070a6ae29a1,0.2789179682731628,0.6458820700645447,0.0751999616622924,0
007401469962,0.3569881021976471,0.5694288015365601,0.0735830292105674,1
00744ea8eaa7,0.5431357026100159,0.428921639919281,0.0279426481574773,1
007626702265,0.2774165272712707,0.7197428345680237,0.0028406376950442,1
0076b0b737a2,0.7342867851257324,0.2651316523551941,0.0005815773038193,0
00778ffe9c74,0.5388620495796204,0.4416788518428802,0.0194591060280799,1
0077a47912b2,0.2542987763881683,0.7369357943534851,0.0087654441595077,1
0077fb413a28,0.0909011214971542,0.9027624726295472,0.0063363537192344,1
007c6b649ea3,0.1749214082956314,0.5361213684082031,0.2889572083950043,2
007de914a712,0.0017702174372971,0.1519316583871841,0.8462980389595032,2
007fd8eb752d,0.023015895858407,0.8880898356437683,0.0888943076133728,1
0080540d1d72,0.0042658210732042,0.4021717309951782,0.5935624241828918,1
00810a985912,0.2174021601676941,0.6860285997390747,0.0965692028403282,0
00821551d0ca,0.2430125623941421,0.7540858387947083,0.0029015385080128,1
00847d23ed35,0.0239994898438453,0.9357610940933228,0.0402393974363803,1
0085664d9e90,0.0046177934855222,0.3355399370193481,0.659842312335968,2
0088df2dee0c,0.0411984957754612,0.8239207863807678,0.1348807066679,0
008b0b124533,0.0310391616076231,0.50018310546875,0.4687777161598205,2
008cf42d39ef,0.1086879149079322,0.8341803550720215,0.0571316592395305,1
008f962308e1,0.2053648233413696,0.722122848033905,0.0725123733282089,1
0090738a2ef1,0.2040156871080398,0.73968905210495,0.0562953017652034,1
00918a260d73,0.0148844961076974,0.5005341172218323,0.4845814406871795,1
0092bcf6aa57,0.0326777137815952,0.9435734748840332,0.0237488448619842,1
00931b1d9a0b,0.0016905959928408,0.1305877417325973,0.867721676826477,2
00936d5bd860,0.2217863202095031,0.7698809504508972,0.0083327293395996,1
0093f4496822,0.6414174437522888,0.3572205305099487,0.0013619965175166,0
009492fd0ec0,0.1942352652549743,0.7549718022346497,0.0507929362356662,0
009526a6071d,0.0219330936670303,0.5987004637718201,0.3793664276599884,2
0097872a7768,0.0059859822504222,0.1510272771120071,0.8429867029190063,2
009ed46f9c44,0.5568239092826843,0.3971351087093353,0.0460409671068191,0
00a0b8dd5e61,0.1624274253845214,0.7963789701461792,0.0411935560405254,1
00a17cfa1760,0.229950413107872,0.7634038925170898,0.006645718589425,0
00a8fc1d7501,0.1080289930105209,0.8358715772628784,0.0560994893312454,1
00a9adc48b7a,0.0450615063309669,0.847683310508728,0.1072552055120468,1
00abb6fcdef0,0.0018596828449517,0.1330346465110778,0.8651055693626404,2
00ac6cf3dc68,0.5368421077728271,0.4568855464458465,0.0062723592855036,1
00adb8e8c324,0.7054816484451294,0.2934675216674804,0.0010508418781682,1
00af0df6343c,0.0098488684743642,0.6830835938453674,0.3070675730705261,1
00b105396821,0.2118103355169296,0.5906218886375427,0.19756780564785,0
00b24149a686,0.1716193407773971,0.8006384968757629,0.027742201462388,1
00b2a7642f58,0.0652073919773101,0.9229872822761536,0.0118053164333105,1
00b2ef4b8ce1,0.1569136977195739,0.7783366441726685,0.0647496730089187,0
00b5a0d2d5b8,0.2156705111265182,0.7569329738616943,0.027396522462368,1
00b7a4207582,0.234947383403778,0.5101614594459534,0.2548911571502685,2
00b826f6e6d1,0.3181211352348327,0.6743592619895935,0.0075195855461061,1
00bc9ee759bb,0.6736452579498291,0.3212604820728302,0.0050942092202603,0
00bf0f5c4ad9,0.1991779208183288,0.7906429767608643,0.0101791331544518,1
00bf560e3bb9,0.0515261739492416,0.9365546107292176,0.0119192535057663,1
00c0f79b8487,0.6279248595237732,0.3601800799369812,0.0118950139731168,0
00c3cb8cb453,0.0874610096216201,0.6804754137992859,0.2320635616779327,1
00c47ef65cab,0.6828435063362122,0.3142819106578827,0.0028745725285261,0
00c4f89f24b8,0.566681981086731,0.4312747716903686,0.0020432812161743,0
00cc451bc233,0.1887966841459274,0.7996755242347717,0.0115278027951717,1
00cd73783dc1,0.2682392597198486,0.6940008997917175,0.037759818136692,1
00cfc958365c,0.0115241883322596,0.4400268495082855,0.5484489798545837,2
