discourse_id,Ineffective,Adequate,Effective,label
00012dd44157,0.1236363649368286,0.867871105670929,0.0084925619885325,1
0005969dea79,0.0172212738543748,0.3968901336193084,0.5858885645866394,2
00062190afe4,0.5445056557655334,0.4075552821159363,0.0479390285909175,0
000835cf1a9e,0.0448356643319129,0.611549973487854,0.3436143100261688,2
00089291ece1,0.7425154447555542,0.257090300321579,0.0003943429910577,1
00092b4d8eca,0.4701273143291473,0.5280071496963501,0.0018655506428331,1
000a03cbe6c7,0.0385250635445117,0.4920281767845154,0.4694467484951019,0
000f96227017,0.3636291325092315,0.632411777973175,0.0039590680971741,1
0011183ca5fd,0.0027555914130061,0.1936361193656921,0.8036082983016968,2
0012dc59115f,0.416450560092926,0.5698752999305725,0.013674147427082,1
00137d08573c,0.0767565369606018,0.9200797080993652,0.0031637330539524,1
0013cc385424,0.0793476402759552,0.8701769709587097,0.0504753366112709,1
001593be0f4a,0.1027678549289703,0.5977756977081299,0.2994564175605774,1
00165714192b,0.1655873656272888,0.823635995388031,0.0107766734436154,1
001747418183,0.6298183798789978,0.3664657771587372,0.0037158257327973,0
0019f2383380,0.0883712098002433,0.7921774387359619,0.1194512769579887,1
001a03dec4e8,0.7629773616790771,0.2362918853759765,0.0007306961342692,0
001d38a4a0ea,0.1308580935001373,0.6703640222549438,0.1987779140472412,1
001d74a4af6c,0.1330993026494979,0.6290897130966187,0.2378110140562057,1
001d99b4f21b,0.1801039725542068,0.8088578581809998,0.0110381608828902,0
001e6ee7115f,0.0267690364271402,0.8064945340156555,0.1667363494634628,1
00237fb9f803,0.7960756421089172,0.2028062641620636,0.0011181482113897,0
00248c5ce57a,0.6154265999794006,0.3834361433982849,0.0011372212320566,0
002644e86e26,0.0001929814461618,0.1143334209918975,0.8854736089706421,2
00264751395f,0.1785087287425995,0.782426655292511,0.0390646047890186,0
0029cba29fa0,0.1551308184862136,0.8423272967338562,0.0025418475270271,1
00314844ae04,0.0371465533971786,0.4041453003883362,0.558708131313324,1
0035468f1d4c,0.2570156753063202,0.5830903649330139,0.1598939448595047,1
00365233baec,0.0013097616611048,0.0996706113219261,0.899019718170166,2
0038144f43b3,0.0100287562236189,0.9833930134773254,0.0065781734883785,1
0039c840caeb,0.0003961875918321,0.1583290547132492,0.8412746787071228,2
0039eee17c2a,0.0731358677148819,0.9127489924430848,0.014115136116743,1
003bf859481a,0.2984691262245178,0.6808668375015259,0.0206640698015689,0
003c0657ecfb,0.7805725336074829,0.2180574685335159,0.0013700015842914,0
004095db60ce,0.0159473717212677,0.3052557408809662,0.6787969470024109,2
0041916de7e8,0.0023115291260182,0.5589938163757324,0.4386946260929107,2
0041edef2bdb,0.004648441914469,0.3798547685146332,0.6154967546463013,1
00421681bce9,0.0489585101604461,0.8389468789100647,0.1120946109294891,1
00450660add5,0.0505907423794269,0.8846251368522644,0.0647841915488243,1
0046de93a962,0.6398171186447144,0.3589758276939392,0.0012070932425558,0
0047ec8f5596,0.282372772693634,0.7071649432182312,0.0104622403159737,1
004a634b816d,0.0563926063477993,0.8216975331306458,0.121909849345684,1
004b27a5f1ff,0.1506796181201934,0.845744252204895,0.003576174378395,1
004cf1ded753,0.0338214822113513,0.93929523229599,0.026883253827691,1
004cf77efe15,0.0059812976978719,0.2122830748558044,0.7817355990409851,1
004d9e78444a,0.0038602866698056,0.0913348793983459,0.904804825782776,2
005046268be0,0.1167163997888565,0.8668550848960876,0.0164284538477659,1
0051bfde3b9d,0.018955785781145,0.6554297208786011,0.3256144821643829,1
005239304fb9,0.3199729919433594,0.6336988806724548,0.046328168362379,1
00544f9fb25c,0.0068193753249943,0.4150693118572235,0.5781112909317017,2
005634150ba7,0.6235077381134033,0.3723869621753692,0.0041052810847759,1
00589ce33b59,0.1987500190734863,0.7697263360023499,0.0315236113965511,1
0058ba6ebbd4,0.0021405282896012,0.1135295704007148,0.8843298554420471,2
005c4cac4b55,0.1668848395347595,0.8305410146713257,0.0025741464924067,1
005c6eafcc76,0.1611766368150711,0.8095592260360718,0.0292641334235668,0
005ed61fccfe,0.5483526587486267,0.450491338968277,0.001156015205197,1
005ee6e5f5cd,0.2071632593870163,0.5435953736305237,0.2492413520812988,1
0060aead4e77,0.0617898888885974,0.8202705979347229,0.1179394796490669,1
00610b8a1cdc,0.0648016631603241,0.7497166395187378,0.1854816824197769,1
0066a2524b34,0.0991457402706146,0.8898481130599976,0.0110061848536133,1
00697b9422e6,0.0194901265203952,0.8171541690826416,0.163355678319931,1
00705e17dfcd,0.2058707028627395,0.7903057336807251,0.0038235206156969,0
0070a6ae29a1,0.2746416628360748,0.6624258160591125,0.0629325285553932,0
007401469962,0.2629613578319549,0.646226704120636,0.0908119082450866,1
00744ea8eaa7,0.3235780000686645,0.6528952717781067,0.0235267262905836,1
007626702265,0.1003735810518264,0.8938164710998535,0.0058099874295294,1
0076b0b737a2,0.4312293827533722,0.5676896572113037,0.0010809230152517,0
00778ffe9c74,0.5381170511245728,0.451392114162445,0.0104908421635627,1
0077a47912b2,0.0921345129609108,0.9035657048225404,0.0042998413555324,1
