discourse_id,Ineffective,Adequate,Effective,label
00012dd44157,0.2754907608032226,0.722119152545929,0.0023900677915662,1
0005969dea79,0.0299354791641235,0.6085271835327148,0.3615373075008392,2
00062190afe4,0.4247501194477081,0.4916792213916778,0.083570696413517,0
000835cf1a9e,0.0379107408225536,0.6134752631187439,0.3486140370368957,2
00089291ece1,0.6574094891548157,0.3411761522293091,0.0014143150765448,1
00092b4d8eca,0.4276555776596069,0.5700642466545105,0.0022802434395998,1
000a03cbe6c7,0.0323686450719833,0.5977379083633423,0.3698934316635132,0
000f96227017,0.3963594734668731,0.6006650328636169,0.002975555602461,1
0011183ca5fd,0.0039060979615896,0.2276805937290191,0.7684133052825928,2
0012dc59115f,0.3555752038955688,0.6337570548057556,0.0106677524745464,1
00137d08573c,0.067720428109169,0.9266687631607056,0.0056107668206095,1
0013cc385424,0.0984625965356826,0.8872552514076233,0.014282108284533,1
001593be0f4a,0.0994056165218353,0.7419301271438599,0.1586641818284988,1
00165714192b,0.1215820088982582,0.8653664588928223,0.0130514921620488,1
001747418183,0.5427216291427612,0.4519246220588684,0.0053537581115961,0
0019f2383380,0.0290938410907983,0.8153043985366821,0.15560182929039,1
001a03dec4e8,0.8524527549743652,0.1471651047468185,0.0003822040453087,0
001d38a4a0ea,0.0602562390267849,0.6666663885116577,0.2730773389339447,1
001d74a4af6c,0.167395070195198,0.7171886563301086,0.1154162883758544,1
001d99b4f21b,0.3829750120639801,0.6110290884971619,0.0059959478676319,0
001e6ee7115f,0.0303707476705312,0.7802088856697083,0.1894203424453735,1
00237fb9f803,0.7724817991256714,0.225960686802864,0.0015574482968077,0
00248c5ce57a,0.6998992562294006,0.2993452847003937,0.0007554907351732,0
002644e86e26,0.0002670130052138,0.1338501721620559,0.8658828139305115,2
00264751395f,0.2852122485637665,0.7028475403785706,0.01194020640105,0
0029cba29fa0,0.3016400262713432,0.6942516565322876,0.00410831120098,1
00314844ae04,0.0353190712630748,0.4428027272224426,0.5218782424926758,1
0035468f1d4c,0.4164307713508606,0.5311194658279419,0.0524498261511325,1
00365233baec,0.0004574217600747,0.0993254110217094,0.9002171754837036,2
0038144f43b3,0.1175485327839851,0.8746856451034546,0.0077658235095441,1
0039c840caeb,0.0007189150201156,0.1233019903302192,0.8759790062904358,2
0039eee17c2a,0.0479236617684364,0.9439728260040284,0.0081035289913415,1
003bf859481a,0.4918893873691559,0.4931787848472595,0.0149319097399711,0
003c0657ecfb,0.7197001576423645,0.279574453830719,0.0007253471994772,0
004095db60ce,0.0125339217483997,0.2016034424304962,0.7858626246452332,2
0041916de7e8,0.003585108090192,0.5684579610824585,0.4279569089412689,2
0041edef2bdb,0.0033866364974528,0.3808715939521789,0.6157418489456177,1
00421681bce9,0.0461197644472122,0.8470099568367004,0.1068702936172485,1
00450660add5,0.0357611030340194,0.8939743041992188,0.0702645555138588,1
0046de93a962,0.7132288813591003,0.2858724892139435,0.0008985730237327,0
